,info,name
449,"一个关于“地下丝绒”(The Velvet Undergruond)的老笑话：当年几乎没有多少人买乐队的第一张唱片，但这些买了唱片的人在后来都组建了他们自己的乐队。而真正的妙语是“每一位朋克、后朋克和先锋流行艺术家在过去的30年中都欠下了地下丝绒乐队一笔灵感的债务，哪怕只是受到了间接的影响。”在20世纪60年代末期乐队存在的日子里，他们经常被误解、经常被谩骂，但更多的是受到冷遇。不过，“地下丝绒”还是有争议地被认为是美国1965年之后最重要的摇滚乐队，它是70年代和80年代所有白人艺术噪音音乐的源泉，并且为摇滚创作中的暴戾的吉他弹奏以及带刺的现实主义的叙事歌词创作手法定下了一个普遍的标准。



你可以随意列出一大堆受其影响的著名人物的名字：David Bowie、Brian Eno、Patti Smith以及那些全部从CBGB俱乐部毕业的70年代的朋克乐手，还有The Cars、The Pretenders、Joy Division-New Order、U2、REM、Sonic Youth等等。



但是“地下丝绒”传之于世的口碑不仅仅在于什么歌迷组成了什么乐队以及谁翻唱了多少的歌曲。1965年组成的“地下丝绒”正好处于“披头士热”和普遍使用迷幻剂的年代。最初的阵容是主唱兼吉他手Lou Reed(卢・里德)，贝司手、键盘手兼中提琴手John Cale(约翰・凯尔)，主音吉他手Sterling Morrison(斯特尔・莫里森)和鼓手Maureen Tucker(莫林・塔克)。他们用自己激进的原始尖叫和流行灵歌的黑色效果的混合物打开了通往摇滚乐各个发展方向的大门。在倡导探索精神的那个摇滚年代，“地下丝绒”坚持大胆、富于攻击性的极端手段，从自由爵士、经典的先锋艺术、浪漫主义的民谣以及最主要的商业R＆B之中脱离出来，找到了属于他们自身的领域。

作为乐队的创作者，Lou Reed毫无困难地使他锋芒毕露的才能在禁忌、高价的爱和城市人的心智等方面的题材上得以展现。凭着他的对摇滚歌曲的天赋以及John Cale的实验性才能，他们演绎了许多惊世骇俗的作品。



同样地，在“地下丝绒”中着迷于矛盾声音和爆发性张力的不仅仅是Lou Reed和John Cale，而且还有性格内敛但极具力量的吉他手Sterling Morrison，不知疲倦的鼓手Maureen Tucker和拥有冷若冰霜声线的Nico(尼科)。Nico是一位令人陶醉的德国女模特和演员，在1966至1967年间担任着“地下丝绒”歌手一职。乐队在一系列狂暴热烈的现场演出中开始变得有名起来，不过他们依旧可以通过一些慢民谣打碎你的心。Reed为Nico写了一些他最好的情歌，包括痛苦的订婚誓言“I'll Be Your Mirror”(我将是你的镜子)。“地下丝绒”，简单地说，就如同他们出生的城市纽约一样是活跃的患有精神分裂症的――完全没有为它自身作出辩解。当然他们也为此付出了很高的代价，至少在短时期内。“地下丝绒”没有什么竞争对手，他们在自己的作品中完全是特立独行的，并且当1970年由于Lou Reed离队而使这支乐队实际上走到路的尽头时，他们都精疲力尽、灰心丧气了。但是“地下丝绒”并非如摇滚学家们宣称的那样走在时代的前列。事实上他们的抱负是永恒的：追求艺术却没有使摇滚之心黯然失色。



不过单个的“地下丝绒”成员未必是摇滚预言家。出生于纽约布鲁克林的Lou Reed是一个会计师的儿子，他从小就学会了弹奏古典钢琴，14岁时就录制了他的第1张唱片。后来他进入了Syracuse大学追寻更多的文学灵感，并在当地酒吧与Sterling Moorrison一起演出。但大学毕业后Lou Reed放弃了他写一本伟大的美国小说的理想，他的第一份工作是给唱片公司作曲。Lou Reed在1964年认识了John Cale。Cale出生在威尔士，在伦敦学习现代音乐，由于获得伯恩斯坦奖学金来到了美国。John Cale被Lou Reed所创作的很特别的歌曲所打动，两人决心组建一支真正的乐队来演绎这些歌曲。在招募了Sterling Morrison和一位鼓手Angns Maclise之后，他们便上路了。



在考虑了如“战争之锁”、“掉落的鞋钉”名字之后，他们把队名定为“地下丝绒”(据说这是一本关于施虐――受虐狂的平装书的标题)。乐队开始排练并在一些实验电影中露面，不久Maclise退出乐队，Lou Reed和Sterling Morrison找来一位大学校友的妹妹Maureen Tucker担任了乐队鼓手。Tucker是一位计算机键盘操作员，她精确的节奏融合在了4/4拍的鼓的进行中，这也成为了“地下丝绒”的一个标志。

流行艺术的“国王”――Andy Warhol第一次看到乐队的演出是在1965年的格林威治村的比兹拉咖啡店，他当即意识到了“地下丝绒”的原创性和重要性，并马上与他们签约。作为该乐队的经理人，他安排乐队作大量的巡回演出，并利用他的个人知名度设法使乐队与MGM唱片公司的一个分支机构Verve唱片签下了合约。作为一位制作人，Warhal有着极为敏锐的感觉，他意识到Lou Reed叙事性歌曲创作下潜藏着的浪漫主义的力量，并将Nico介绍进乐队中作为一个歌手补充了演唱的份量。他同时鼓励Lou Reed最大限度地施展词曲作者的才华。在录制“地下丝绒”首张专辑《The Velvet Underground And Nico》(地下丝绒和尼科)时，Warhal向唱片公司施压并坚持将他Andy Warhal的名字列在封套上。这张唱片的推出，是录音界的一个重要事件。不过这张被认为最佳摇滚专辑之一的唱片由于种种原因被推迟了1年才推出，而且出版后由于“披头士”专辑《佩珀军士》的热卖而导致了“地下丝绒”专辑的被冷落，那时候极少有人认识到该专辑的价值。



从某种意义上讲，该专辑的出版也是乐队解散的开始。在专辑不受欢迎之后，乐队与Warhol分道扬镳，Nico成为了一位单独发展的艺人。而“地下丝绒”为了他们自己，也为了他们那些少得可怜的歌迷们，继续坚持下去。1968年1月推出了第2张专辑《White Light/White Heat》(白光/白热)，其中出现了更加前卫和独立的风格，而一首长达17分钟的“Sister Ray”(雷姐姐)更是成了该张专辑的一首标志性歌曲。由于Lou Reed在音乐观念上与John Cale的分歧加剧，1968年9月Cale在参加完波士顿的演出之后离开了“地下丝绒”。Doug Yule(道格・尤尔)代替了他在乐队中贝司的位置，而Lou Reed也在他的风格与听者之间做了一个平衡与调整，1969年出版的第3张专辑《The Velvet Underground》(地下丝绒)就在旋律上入耳和亲和了许多，并产生了许多有影响的歌曲。1970年，乐队的专辑《Loaded》(满载)终于进入了主流唱片市场。这张专辑出现了两首热门歌曲“Sweet Jane”(甜蜜的珍妮)和“Rock N' Roll”(摇滚乐)，以及Reed最有激情的叙事民谣“New Age”(新时代)。但Reed在这张专辑正式出版之前就离开了乐队，而此时乐队即将在大众中变得流行。没有了Lou Reed的“地下丝绒”一直坚持到1973年才正式解散。



在70年代和80年代期间，Lou Reed和John Cale都保持着他们当初在乐队时的精神进行单独的个人发展。1989年他们又重新走到一起表演并录制了向Andy Warhol致敬的唱片《Songs For Drella》(为德雷拉的歌)。1993年，解散了20多年的“地下丝绒”成员重新走在一起进行了巡回演出，但由于Lou Reed和John Cale长期不和，重组的乐队再度解散。

Lou Reed在个人发展生涯中出版了许多专辑，其中1972年与David Bowie一起制作的《Transformer》(变压器)中产生了Lou Reed到目前为止唯一的一首打入排行榜前20名的热门金曲“Walk On The Wild Side”(沿着荒凉之地行走)。而John Cale则成了一位很有影响的唱片监制，曾为Stooges与Patti Smith制作了首张专辑，同时他作为一名出色的词曲作者出版了一系列专辑唱片。“地下丝绒”的其他成员如Nico也出版了几张个人唱片，1988年她在西班牙一个岛上骑自行车遭遇车祸身亡。Maureen Tucker怀孕生子，之后也出版过唱片；Steling Morrison退出了摇滚界回到大学教英文，1995年因病去世。



“地下丝绒”是摇滚史上一支极其重要的乐队，在他们短暂的艺术生涯中不断地突破自我与大胆尝试，对后来许多乐队带来了启迪和精神鼓励。他们用自己的音乐语言创造了一种来之不易的赎救之声。从某种意义上讲，“地下丝绒”拯救了摇滚的生命。 

",The Velvet Underground
450,暂无歌手信息,电鸟个灯泡
451,暂无歌手信息,whtlook
452,"司徒嘉伟：独具白人醇厚声线的爵士暖男

司徒嘉伟，是中国为数不多的专业级爵士歌手，钢琴家，教育家和词曲作者。曾留英深造的他，拥有亚洲罕有的白人灵魂声线。他的声音温暖，成熟而富有魅力，不但能独特的诠释歌曲，更能娴熟而不矫作地拿捏各种爵士演唱技巧。无论是在冬日的被窝中，还是宽敞的音乐厅里，你都会立刻爱上这个声音。

2014年底发行的首张个人爵士专辑《The Island 岛叙》更是远赴英国精心录制而成，启用全英一流乐手阵容，其中包括Van Morrison御用萨克斯大师Lee Goodall。专辑里，司徒包揽了大部分编曲，在颠覆经典曲目的同时却不失传统爵士的味道，才华被淋漓尽致地展现。英国爵士钢琴家Richard Roberts曾评价他为：“一位充满潜能的爵士音乐人……一位前途无量的音乐家。”

司徒嘉伟1988年2月16日出生于中国广州，5岁开始习琴，在国内音乐学院学习了4年的流行演唱。在这期间他受到了美国爵士男歌手Kurt Elling的影响，并意识到自己对爵士和即兴音乐的天赋。 2009年，师从自己的爵士启蒙老师Benoit STASIACZYK学习爵士声乐、理论、钢琴及即兴，也因此走上专业爵士演唱的道路。之后还得到与多位大牌爵士音乐家合作的机会，如Jeff Neve、Jenny Scheinman、Alvin Atkinson、WVC Trio（马来西亚）、美国林肯中心全明星爵士乐队等。2011年，打算深造爵士的司徒嘉伟进入Royal Welsh College of Music and Drama (英国皇家威尔士音乐学院)攻读爵士钢琴和爵士演唱硕士学位，并以优异的入学成绩取得入学奖学金。2013年，以全系第二的成绩得到硕士学位并得到全院唯一的校长荣誉奖学金。求学期间，司徒嘉伟的演出足迹遍布英国，他经常表演于威尔士首府Cardiff卡迪夫市的Dempseys Jazz和Cafe Jazz两家爵士俱乐部，并在Brecon Jazz Festival和Hay Festival两场音乐节献演。2011年底，刚在英国落脚的他成功进入英国全国性爵士音乐人选拔赛“Pizza Express Big Audition”50强。2012年司徒嘉伟曾入围第二季英国好声音盲选阶段，但因签证原因无法继续参赛。

现今司徒嘉伟常驻上海，且驻演于中国最著名的爵士酒吧JZ Club。 除了与自己乐队演出外，司徒还经常与其他一线爵士乐手合作，包括著名歌手顺子的音乐总监/爵士吉他手顾忠山Lawrance Ku，中国著名爵士歌手赵可Coco Zhao，新加坡爵士钢琴王子Jeremy Monteiro，台湾著名新生代鼓手王子瑜，澳洲小号手Toby Mak等。


音乐家们对司徒嘉伟的评价：

司徒嘉伟的声音充满魅力。 他对歌曲独到的诠释和他温暖而成熟的声线会令你为之动情。 － 世界著名爵士歌手Tina May

为舞台而生的司徒嘉伟完全知道如何展现一场好的演出。他饱满而富于变化的声线,加上温暖和迷人的仪表,总会赢得听众的欢心. 无论,你听到的是一首摇摆爵士,一首巴西情歌,还是一首动人的抒情曲。- 英国著名爵士歌手 Brigitte Beraha

著名爵士歌手Claire Martin在一场爵士大师班里听到司徒嘉伟演唱后给予了这样的评价：“Your singing just made me cry. I thought it was fantastic. When you are singing, I just so believed you because you were really in the music and confident.” “你刚才把我唱哭了。我觉得你演的非常棒。在你演绎的时候我就觉得你会很出彩，因为你非常自信和投入音乐。”

",司徒嘉伟
453,"
",高姗
454,"◆在線視聽同類推廣鏈接◆ 
http://www.xiami.com/song/showcollect/id/2951818

◆小档案◆
神山純一（かみやま じゅんいち）は、作曲家。早稲田大学出身。自然を素材にしたヒーリング音楽の作曲を得意とする。

◆小简介◆
早稲田大学在学中より作曲・編曲を始め、何度かの渡米で編曲の勉強と実績を積む。
自然の情景を感じさせる美しい旋律の曲が多く、ヒーリング音楽のファンには人気が高い。これまで300曲以上のCMソングを作曲したと言われる他、クラシックのコンサート音楽監督やポピュラー音楽の編曲など、幅広い分野で活躍している。
東京都目黒区に神山純一事務所・スーパーカンパニーを持つが、年の半分は長野県の蓼科山にあるスタジオで過ごす。
近年は、日本各地を旅してその場の風景、情景から曲を作り上げる『神山純一・音楽紀行』を手がける。 妻は元女優の夏純子。",神山純一
455,暂无歌手信息,ROOK1E
456,"
            Future Islands is an American synthpop band based in Baltimore, Maryland, and signed to 4AD. The band is composed of Gerrit Welmers (keyboards and programming), William Cashion (bass, acoustic and electric guitars), and Samuel T. Herring (lyrics and vocals). Future Islands formed in January 2006 in Greenville, North Carolina.
    ",Future Islands
457,暂无歌手信息,Clément Leroux
458,暂无歌手信息,Brett Young
459,"SAOSIN是来是加洲的Emo/Post-Hardcore乐队，成员包括：Anthony Green – 前主唱(2003-2004) Zach Kennedy – 前贝司手(2003) Cove Reber – 前主唱(2004-2010) Beau Burchell – 吉他手/和声 (2003-现在) Justin Shekoski – 吉他手/和声(2003-现在) Chris Sorenson – 贝司手/键盘手/咆哮(2003-现在) Alex Rodriguez – 鼓手/其他敲击乐器(2003-现在) SAOSIN的一开始，是由前主唱Anthony Green成立于2003年。乐队的名字取自中文“小心”的音译，Anthony Green在访谈中谈到了名字来自中文“Small Heart”，有趣的是在他的理解里中文的“小心”是指“小心爱”(as in love cautiously)。

EP发行不久后，乐队还没来的及巡演就出现了大变动，包括bass、drum等离队，直到3个月后SAOSIN才有了第一次舞台经验，他们同Boys Night Out 和 Anatomy of a Ghost进行夏季的巡演，其良好的台风被乐评家认为同另一New York Hardcore乐队Glassjaw可以带来相同的感情宣泄。2004年，乐队灵魂Anthony Green因为私人原因离开了SAOSIN另组乐队Circa Survive，追求他自己的“Emo/Post-Hardcore”去了，但SAOSIN却没有停滞，Cove Reber加入乐队接过Anthony Green的班成为乐队新主唱，在05年的3年份参加Taste of Chaos tour时与唱片公司Capitol签约，并在8月份发行了同名EP《SAOSIN EP》。 

经过1年的努力，乐队不断丰富自己的经历终于在2006年9年份在制作人Howard Benson帮助下发行了自己的同名正式的专辑《SAOSIN》。 

2008年3月SAOSIN又发行现场版专辑《Come Close》，包括5首他们2007年在费城的现场演出音乐（Live），还收录了另外三首乐队成员的最爱。 

在2008年的巡回演出中，SAOSIN在Hurley的帮助下，利用Hurley的录音室录制了EP《The Grey EP》，限量2,000张。这张EP是一张关于他们新专辑的Demo。 

巡演结束后他们马上着手于新专辑的灌录。在Butch Walker，John Feldman，与来自Matt Squire's 制作团队的Lucas，等人的帮助下，2009年录音室专辑《In Search of Solid Ground》录制成功并发行。

2010年5月，SAOSIN发布新曲《Move Slow》，为海军罪案调查处而创作的单曲。 　　

2010年7月，因为Cove的状态下降，Cove离开了SAOSIN；另外，SAOSIN正在尝试各种新风格和素材，也在寻找新主唱。",Saosin
460,暂无歌手信息,Grant Woell
461,暂无歌手信息,Joanne Shaw Taylor
462,"来自英国布莱顿 (Brighton) 的The Kooks是一支相当新锐的后朋克和另类摇滚乐团，乐队的四位成员包括 主唱兼吉他手Luke Pritchard，主音吉他手Hugh Harris，贝斯手Max Rafferty和鼓手Paul Garred。2003年，4位成员在Brighton现代音乐学院结识并立即成立了the Kooks乐队。2004年7月份发行了首支单曲Eddie’s Gun，两分钟的音乐把The Kooks描绘成了一种浓缩型的音乐团体，之后乐队的名声一直一路飙升.

乐队的音乐风格深受Supergrass、Blur、Bob Dylan和David Bowie等等这些乐队和艺人的影响。他们的音乐中体现传统英伦的元素并不多。他们的处女专辑《Inside In/Inside Out》于2006年2月7日发行。并在英国专辑榜上获得了第9名的好成绩。而2006年3月27日发表的单曲《naive》更是获得英国单曲榜上第2 名。

Razolight的主唱曾经说The kooks是一群唱的像艾薇儿的倒霉蛋,甚至说Kooks的走红是因为对他的模彷.对此,Luke又他自己的看法:“朋友们说服我不要去看那些报道,可是我认为即使自己知道了也没什么,我喜欢他,他的牛仔裤很漂亮,我喜欢他的牛仔裤可我是个马屁精!”当然, 正如Max所说,没人在乎那个傻B说了什么!
征服英国,KooKs的下一任务便是将世界列入自己的势力范围“我觉得我们这一代的所作所为能超越Britpop,因为我们的音乐人很努力,而我们之间没有派别,如果你叫他们一起来演奏,他们会很乐意,这便是我们正在做的,我们的前途不可限量!”

四个平均年龄不过20岁的年轻人可以得到以下评语:

「放眼当今流行乐坛年轻新世代，The Kooks的主唱兼创作核心Luke Pritchard
为其中最优秀的唱作人之一。」- NME
「The Kooks是我们2005年所见，最杰出优异的现场演出乐队。」 - WHAT’S ON
「他们创造出继The Strokes的『Last Nite』之后，最生勐有劲的年轻独立摇滚作品。」
 - 英国卫报 Guardian (Single Of The Week)
主音19岁的Luke Pritchard的声音稚气中带点现代年轻人特有的颓废!不过听起来还挺舒服!至少他们不做作!
他们的歌都好短!都在三分钟以内!典型的BRIT-POP!",The Kooks
463,"
            麻枝准（Maeda Jun, 1975年1月3日生），Key所属脚本作家，作词家，作曲家。生于三重县。海星高校、中京大学心理学科毕业。昵称为だーまえ。本名“前田纯”（与麻枝准同音）。 因其创作了众多神作级催泪弹作品，故经常被称作“大魔王”或“魔王大人”。 一般被认为是作家，但同时也是一个拥有着纤细心灵的人。
    ",麻枝准
464,"
",Midland
465,"Frente是一支来自澳洲的乐队，却取了一个西班牙文的名字，即英文“Front”的意思。主唱Angie Hart拥有一个可爱的嗓音，非常深情，她的直率和天真，以及有些小小的古怪，永远像个长不大的小女孩那样甜蜜。Angie住在墨尔本的近郊，并不是一个非常时髦的女孩，在高中毕业后，她筹了一笔钱，与朋友一起去了与墨尔本隔海相望的印度洋岛屿——圣诞岛度假，在那里遇到了弹着吉他的Simon Austin，喜欢唱歌的Angie就要求Simon为她伴奏，Simon答应了，并交上了朋友，后来成为乐队鼓手的Alistair Bardon担任打击乐部分，结果一曲终了，引来了路人的驻足倾听。后来他们三人成立了Frente!乐队，并找来了Simon在墨尔本大学的朋友Tim O’connor做为乐队的贝司手，Frente!就正式成形了。Frente!曾为“The Beautiful South”和“The Crowded House”做过暖场演出，他们总共只有两张专集，92年发行的《Marvin The Album》和96年的《Shape》。
  Frente!的成名作翻唱自New Order的《Bizarre Love Triangle》，清新的木吉他和Angie的娇嫩嗓音，洗尽New Order这群鼓噪的老人赋予《Bizarre Love Triangle》的滚滚红尘，好似一股清风从当时的Grunge陈腐之气中掠过，给那些听惯了爆裂的吉他，震耳的重鼓的人们带来了一丝纯净和清醒。这首歌收录在92发行的专辑《Marvin The Album》中。《Marvin The Album》是一个充满甜蜜与童真的理想，这张专集就是这么简单，无论风格和做法，都透露出明显的简约色彩。96年乐队出版了第二张专集《Shape》，风格更加多元化，但最熟悉最基本的东西没有改变，还是那么亲近。
因为Shape专辑的推出，Frente也忙着为宣传而到处巡回演唱。而过后队员们之间再次出现意见分歧。于是在1998，Frente宣布解散。",Frente!
